date,tmean,year,gdd,gdd_cumul
2007-05-08,48.5,2007,8.5,596.8333333333334
2007-05-09,54.666666666666664,2007,14.666666666666664,611.5
2007-05-10,60.5,2007,20.5,632.0
2007-05-11,62.333333333333336,2007,22.333333333333336,654.3333333333334
2007-05-12,65.66666666666667,2007,25.66666666666667,680.0
2007-05-13,65.83333333333333,2007,25.83333333333333,705.8333333333334
2007-05-14,64.5,2007,24.5,730.3333333333334
2007-05-15,55.166666666666664,2007,15.166666666666664,745.5
2007-05-16,55.166666666666664,2007,15.166666666666664,760.6666666666666
2007-05-17,58.0,2007,18.0,778.6666666666666
2007-05-18,60.333333333333336,2007,20.333333333333336,799.0
2007-05-19,62.333333333333336,2007,22.333333333333336,821.3333333333334
2007-05-20,62.166666666666664,2007,22.166666666666664,843.5
2007-05-21,62.333333333333336,2007,22.333333333333336,865.8333333333334
2007-05-22,58.833333333333336,2007,18.833333333333336,884.6666666666667
2007-05-23,49.0,2007,9.0,893.6666666666667
2007-05-24,48.666666666666664,2007,8.666666666666664,902.3333333333334
2007-05-25,57.666666666666664,2007,17.666666666666664,920.0
2007-05-26,58.0,2007,18.0,938.0
2007-05-27,61.166666666666664,2007,21.166666666666664,959.1666666666666
2007-05-28,66.16666666666667,2007,26.16666666666667,985.3333333333334
2007-05-29,62.666666666666664,2007,22.666666666666664,1008.0
2007-05-30,52.333333333333336,2007,12.333333333333336,1020.3333333333334
2007-05-31,57.166666666666664,2007,17.166666666666664,1037.5
2007-06-01,57.0,2007,17.0,1054.5
2007-06-02,57.666666666666664,2007,17.666666666666664,1072.1666666666667
2007-06-03,60.166666666666664,2007,20.166666666666664,1092.3333333333333
2007-06-04,59.833333333333336,2007,19.833333333333336,1112.1666666666667
2007-06-05,61.5,2007,21.5,1133.6666666666667
2007-06-06,67.33333333333333,2007,27.33333333333333,1161.0
2007-06-07,59.666666666666664,2007,19.666666666666664,1180.6666666666667
2007-06-08,52.833333333333336,2007,12.833333333333336,1193.5
2007-06-09,61.166666666666664,2007,21.166666666666664,1214.6666666666667
2007-06-10,67.33333333333333,2007,27.33333333333333,1242.0
2007-06-11,68.5,2007,28.5,1270.5
2007-06-12,68.83333333333333,2007,28.83333333333333,1299.3333333333333
2007-06-13,63.166666666666664,2007,23.166666666666664,1322.5
2007-06-14,62.333333333333336,2007,22.333333333333336,1344.8333333333333
2007-06-15,67.5,2007,27.5,1372.3333333333333
2007-06-16,71.33333333333333,2007,31.33333333333333,1403.6666666666667
2007-06-17,71.83333333333333,2007,31.83333333333333,1435.5
2007-06-18,72.33333333333333,2007,32.33333333333333,1467.8333333333333
2007-06-19,68.0,2007,28.0,1495.8333333333333
